"index","ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","default payment next month"
"7122","7123","390000","Male","Graduate school","Married","45","Yes"
"7123","7124","340000","Female","Graduate school","Single","42","No"
"7124","7125","140000","Female","University","Single","24","Yes"
"7125","7126","220000","Female","University","Single","39","No"
"7126","7127","20000","Male","University","Married","31","No"
"7127","7128","500000","Male","University","Single","40","No"
"7128","7129","210000","Female","University","Married","33","Yes"
"7129","7130","340000","Female","University","Single","39","No"
"7130","7131","130000","Male","University","Married","44","Yes"
"7131","7132","200000","Female","University","Single","34","No"
"7132","7133","150000","Male","Graduate school","Married","35","Yes"
"7133","7134","50000","Female","High school","Single","22","No"
"7134","7135","60000","Female","Graduate school","Single","25","Yes"
"7135","7136","60000","Male","Graduate school","Single","27","No"
"7136","7137","150000","Female","High school","Married","29","No"
"7137","7138","180000","Male","Graduate school","Married","38","Yes"
"7138","7139","50000","Male","University","Single","22","No"
"7139","7140","10000","Female","High school","Married","48","No"
"7140","7141","100000","Female","University","Single","24","No"
"7141","7142","30000","Female","University","Single","21","No"
"7142","7143","50000","Male","High school","Married","51","No"
"7143","7144","30000","Male","University","Married","39","Yes"
"7144","7145","100000","Female","University","Single","30","Yes"
"7145","7146","100000","Male","University","Single","35","No"
"7146","7147","290000","Male","University","Married","37","No"
"7147","7148","140000","Female","University","Married","42","No"
"7148","7149","240000","Female","Graduate school","Married","39","No"
"7149","7150","380000","Male","Graduate school","Single","27","No"
"7150","7151","230000","Female","High school","Married","54","No"
"7151","7152","40000","Female","Graduate school","Single","24","Yes"
"7152","7153","210000","Female","Graduate school","Married","34","No"
"7153","7154","150000","Female","University","Married","37","No"
"7154","7155","70000","Female","High school","Married","27","Yes"
"7155","7156","80000","Female","University","Single","24","No"
"7156","7157","50000","Male","University","Single","30","No"
"7157","7158","300000","Female","University","Single","27","No"
"7158","7159","180000","Female","University","Single","30","No"
"7159","7160","150000","Female","Graduate school","Single","35","No"
"7160","7161","60000","Male","Graduate school","Single","24","No"
"7161","7162","100000","Female","University","Single","37","Yes"
"7162","7163","90000","Female","University","Married","26","No"
"7163","7164","20000","Male","University","Married","43","No"
"7164","7165","320000","Female","Graduate school","Single","32","Yes"
"7165","7166","90000","Female","High school","Married","68","No"
"7166","7167","500000","Male","University","Single","36","No"
"7167","7168","210000","Male","Graduate school","Married","37","No"
"7168","7169","30000","Male","University","Single","29","Yes"
"7169","7170","20000","Male","University","Married","51","Yes"
"7170","7171","50000","Female","Graduate school","Single","23","No"
"7171","7172","360000","Female","High school","Married","39","No"
"7172","7173","80000","Female","High school","Married","28","No"
"7173","7174","150000","Male","Graduate school","Married","47","No"
"7174","7175","20000","Male","University","Married","36","No"
"7175","7176","150000","Female","High school","Married","55","No"
"7176","7177","340000","Male","High school","Married","29","No"
"7177","7178","500000","Male","University","Married","61","Yes"
"7178","7179","100000","Female","High school","Married","33","No"
"7179","7180","160000","Male","University","Married","62","No"
"7180","7181","300000","Female","Graduate school","Married","42","No"
"7181","7182","240000","Male","Graduate school","Single","34","No"
"7182","7183","60000","Female","University","Married","30","Yes"
"7183","7184","20000","Female","University","Single","21","No"
"7184","7185","80000","Female","University","Married","25","No"
"7185","7186","20000","Male","University","Married","47","No"
"7186","7187","240000","Female","Graduate school","Married","35","No"
"7187","7188","20000","Male","University","Single","25","No"
"7188","7189","290000","Male","University","Married","33","No"
"7189","7190","120000","Female","Graduate school","Single","33","No"
"7190","7191","100000","Female","University","Single","33","No"
"7191","7192","20000","Male","University","Married","42","No"
"7192","7193","60000","Female","University","Married","49","Yes"
"7193","7194","150000","Female","University","Single","26","Yes"
"7194","7195","500000","Male","Graduate school","Married","57","No"
"7195","7196","120000","Female","University","Single","24","Yes"
"7196","7197","80000","Female","University","Married","35","No"
"7197","7198","100000","Female","High school","Married","39","No"
"7198","7199","20000","Male","Graduate school","Married","53","No"
"7199","7200","200000","Female","University","Married","33","No"
"7200","7201","80000","Male","Graduate school","Married","39","No"
"7201","7202","80000","Male","Graduate school","Single","33","No"
"7202","7203","150000","Male","Graduate school","Single","26","No"
"7203","7204","50000","Male","University","Married","50","No"
"7204","7205","370000","Female","Graduate school","Single","28","No"
"7205","7206","130000","Female","University","Single","25","Yes"
"7206","7207","450000","Female","Graduate school","Married","41","No"
"7207","7208","200000","Female","University","Married","44","No"
"7208","7209","130000","Male","Graduate school","Single","30","No"
"7209","7210","230000","Female","unknown","Single","23","No"
"7210","7211","90000","Female","Graduate school","Single","29","No"
"7211","7212","30000","Male","High school","Married","53","No"
"7212","7213","180000","Male","University","Married","43","Yes"
"7213","7214","140000","Male","Graduate school","Single","32","No"
"7214","7215","380000","Male","Graduate school","Married","52","No"
"7215","7216","30000","Female","University","Married","56","Yes"
"7216","7217","80000","Female","High school","Married","46","Yes"
"7217","7218","60000","Female","High school","Married","47","Yes"
"7218","7219","290000","Female","Graduate school","Single","32","No"
"7219","7220","160000","Female","University","Married","26","Yes"
"7220","7221","20000","Male","Graduate school","Single","28","No"
"7221","7222","80000","Female","High school","Married","65","No"
"7222","7223","360000","Female","Graduate school","Married","34","No"
"7223","7224","30000","Female","Graduate school","Single","44","No"
"7224","7225","140000","Female","University","Married","37","No"
"7225","7226","150000","Male","Graduate school","Single","33","No"
"7226","7227","130000","Male","Graduate school","Married","45","No"
"7227","7228","410000","Male","Graduate school","Married","34","Yes"
"7228","7229","70000","Female","Graduate school","Single","28","Yes"
"7229","7230","30000","Female","Graduate school","Single","24","No"
"7230","7231","50000","Female","University","Married","37","No"
"7231","7232","180000","Male","University","Married","45","No"
"7232","7233","30000","Female","University","Single","36","No"
"7233","7234","20000","Male","Graduate school","Single","38","No"
"7234","7235","30000","Male","University","Single","24","No"
"7235","7236","20000","Female","University","Single","53","No"
"7236","7237","280000","Male","Graduate school","Single","27","No"
"7237","7238","50000","Female","University","Married","28","Yes"
"7238","7239","360000","Male","Graduate school","Married","34","Yes"
"7239","7240","190000","Female","High school","Married","41","Yes"
"7240","7241","180000","Female","Graduate school","Married","36","No"
"7241","7242","60000","Female","Graduate school","Single","24","No"
"7242","7243","320000","Female","University","Married","47","No"
"7243","7244","10000","Male","High school","Single","33","Yes"
"7244","7245","200000","Female","University","Married","52","Yes"
"7245","7246","50000","Male","University","Single","24","No"
"7246","7247","180000","Female","Graduate school","Single","25","No"
"7247","7248","20000","Male","University","Single","24","Yes"
"7248","7249","300000","Female","University","Married","28","No"
"7249","7250","90000","Female","Graduate school","Single","28","Yes"
"7250","7251","160000","Female","University","Single","23","Yes"
"7251","7252","20000","Male","University","Single","39","No"
"7252","7253","150000","Female","University","Single","28","No"
"7253","7254","50000","Male","High school","Single","26","No"
"7254","7255","60000","Male","High school","others","43","No"
"7255","7256","210000","Female","Graduate school","Married","54","No"
